text,label
iodine can sell you some weed cheap ,1
haan krdo yaar,1
venu don t worry everything will be fine,0
कछ गज क पततय चह,1
are you ha karjo at home plz,0
yaar nanba yaar mendelevium pills ka yaar rate kya hai,1
main kal plz plz aunga,0
sell cannabis bags,1
toh are you free this weekend tame aapde,0
आपक दन अचछ हलमयम,0
na toh toh ,1
തവടട പഞചസര അടയനതരമയ ആവശയമണ,1
"Tu address bhej de, ho main aata hoon. nako",0
CANNABIS KA PACKET BHEJNA,1
kya re busyness meeting re reschedule karein,0
find bhai karjo sodium heroin supply,1
कई मल न परट,1
venu illa nanba,1
HELLO BRO KYA HAAL HAI,0
sell toh me some crack ,1
are bhau toh bhau you online nako,0
yaar do you smoke weed ,1
bhai plz,1
ecstasy toh ka stock kidhar plz karaycha hai,1
maal haan ka krdo pls delivery kidhar,1
యర ర,1
udasi na mat Lena,0
sell sodium ganja fast,1
don t forget your id karjo card karjo ha,0
where s the lsd,1
re crystal methamphetamine dealer ka number,1
kya nako busyness meeting reschedule karein ho,0
na nanba maal bhej seri illa dena,1
Bhai urgent maal chahiye kal bhau tak de.,1
yaar ganja na bhej fast,1
na illa nanba re,0
sodium ho plz bhau,0
have plz you had lunch nanba plz,0
mobile charge karna hai,0
bro maal re chhod kya,1
book plz karun padh raha hu,0
cannabis laa yaar ke bash ,1
anyone got narcotics ,1
"BLACK MONEY SAFE HAI, TENSION MAT LE.",1
bhau thank you for your kindness,0
please ho nako address bhejna,0
stomach ho thik ho re na,0
coke ka package bhejna,1
toh bhai bhai,0
venu jaldi aana,0
class ke liye plz late mat hona,0
are you na free this weekend,0
arrange fissure bhau nako pack,1
let s join the call,0
i can re sell you some weed cheap ,1
त मल डलर मळल,1
"Tu address bhej de, mat karna main aata hoon.",0
mat karna naya krdo saal mat karna mubarak,0
সমযক নমবর পঠন,1
TUMHARA CALL GIRL HO GAYA,0
good work well yaar re done,0
dope ke wig toh karjo aapde packets need aapde,1
rhenium aapde,1
lsd రట చపపడ,1
rhenium plz plz karaycha,0
iodine enjoyed talking to you,0
అయడన ఎలఎసడ బలటరలన కనగల చసతద,1
kal raat coke krdo bhai chahiye mat karna,1
i na yaar pls pls missed your call,0
main na bohot tired hoon yaar mat karna,0
krdo brand you enjoy the yaar movie mat karna,0
jaldi ho aana ho,0
re mat karna pls krdo,1
karjo are aapde you online yaar,0
BASH YOU SELL MOLLIE NA,1
illa plz seri,0
yatra ke anna liye toh illa shubhkamnayein nanba,0
"Black money safe mat karna hai, tension mat le. bhai",1
let second go home,0
తలలట పడ ఫకస కర,1
find na toh dealer yaar yaar now,1
maa ko call karna mat yaar bhoolna ,0
மசஜ ஃபரவரட கரண,0
yaar plz,1
please haan call back karna,0
toh mat karna krdo krdo,1
re crystal meth arrange ho sakta ,1
NEED YAAR TO SMOKE YAAR YAAR JOINT,1
"Drugs ka scene set hai, location bhej.",1
plz take care nako of ho yourself,0
Aaj movie dekhne venu chalte hain.,0
yatra ke venu liye shubhkamnayein,0
toh good night ho karun everyone,0
pot karaycha nako bhejna abhi,1
karun dealer kidhar se milega karun karaycha,1
toh yaar krdo pls,1
whatsoever pills available,1
nanba quick reply ke liye nanba thanks,0
toh maal ka delivery kidhar anna,1
આયડન એલએસડ બલટરસ ખરદશ,1
re school mein milte na hain pls mat karna,0
muskuraana mat re ha karjo aapde na re na yaar bhoolna,0
venu don t forget to smile,0
seri don t forget to reply nanba,0
party kal! bhai,0
toh yaar pls maal ka pls delivery kidhar,1
main na tumhare ghar aaunga illa,0
nako karun plz,0
তম ক এখন ভল আছ?,0
bro i want some md pills karaycha,1
good luck with your yaar interview ,0
Urgent plz transfer money to this tame account karjo now.,1
need powder fast ,1
good morning seri aapka din shubh nanba ho,0
aapde have bhai angstrom nice day,0
ఎవర డప అమమతననర,1
నన గజయన సలభగ కనగలన,1
LOOKING FOR SUPPLY,1
na aapka din na accha holmium,0
సటషనల కలసతనన,0
Send me your credit card tame details right aapde now.,1
tum re bhai thik ho na,0
SELL TOH ME SOME CRACK,1
BRO HOARD NA KIDHAR HAI,1
bhai chalo jaldi milte na hain krdo krdo,0
stomach re thik ho na bhai,0
bring hash na hash with you,1
bargain yaar krdo ecstasy tablet,1
kal lysergic acid diethylamide tabs bhai lupus yaar na erythematosus aana tame,1
na bhau good plz karun night sabko,0
find na toh dealer yaar yaar now ,1
ganja chahiye karjo kal party ke liye karjo,1
bhai urgent maal chahiye kal tak de.,1
kya tum re anna online ho seri,0
i can re sell you some weed cheap,1
தயவ சயத வரவல எஙகளகக தரவககவம,0
म तमह सकल म दखग,0
arrange some meth,1
"டனனர ரட, சககரம வ.",0
HOOK ME UP WITH ECSTASY,1
यर,1
document check kar venu sakte ho venu,0
nako yaar plz bhau,0
tame plz,1
illa iodine plz yaar missed venu your call,0
yaar ganja mat karna ka scene yaar bana,1
toh re yaar toh mat karna toh,0
য কন মলর পরট,1
മററഗ വണട ഷഡയൾ ചയയ,0
dope dealer na kidhar hai ,1
lsd plz ka connection hai yaar kya,1
sell cannabis seri bags,1
హషషన తరగ నపల,1
dope dealer illa na venu illa kidhar hai,1
karjo main re raste mein hoon bhai,0
who s selling karjo toh dope,1
any dope function bhau tonight karaycha plz,1
RE ARE YOU READY,0
yaar bhai,1
ഇപപൾ അയയകകക അലലങകൽ,1
coke re ka packet ho bhejna plz,1
kal plz na samjhaoge karun,0
seri lysergic anna acid diethylamide illa toh ka rate bata,1
bhai tumhara call miss ho gaya,0
Boss asked nanba for the report right now.,0
haan krdo yaar,1
karjo subah call re aapde yaar karna,0
I WILL YAAR EXPLAIN TOH TOMORROW,0
MAIN YAAR PHOTO TOH BHEJ DUNGA,0
yaar do you smoke weed ,1
Send now or bhai bhai else,1
toh maal ka delivery kidhar,1
"ஏடஎம தடககபபடடத, OTP அனபபவம",1
अनन वतरण कदर,1
YAAR,1
தயவசயத எனககக கததரஙகள,0
rhenium aapde,1
kal re ho raat nako coke karun chahiye,1
mat karna do re you sell molly,1
GOOD TOH MORNING KAISE NA HO,0
plz where should we meet seri,0
RE,1
good morning kaise ho ,0
karjo tame anyone ha got narcotics,1
please listen carefully,0
got that karaycha karaycha white powder,1
anna na,0
re ho bhau crystal meth arrange ho sakta,1
હ કટમઇન ગઠવ શક છ,1
tum karun thik karaycha ho re sodium,0
how na nanba na is your nanba family,0
na karaycha plz,0
இனற மககய தமதம aunga re,0
Happy birthday ho,0
Bhai urgent maal chahiye kal tak de. tame,1
re nako ho,0
సడయ మ కటబ ఎల ఉద,0
who s selling toh dope,1
venu reply na venu yaar karna mat bhoolna,0
na can anna you yaar get narcotics illa illa,1
പരകഷ വദന ഗയ,0
bhau any bhau dope function tonight,1
Update your KYC immediately or your account will be blocked.,1
NA RE,0
tum ready ho ho nako,0
kal raat coke haan rhenium mat karna pls chahiye,1
send me your credit card details right now.,1
nanba find nanba sodium nanba heroin supply,1
sell bhau sodium ganja fast plz ho,1
chalo jaldi sodium bhai toh milte hain,0
tumse aapde plz baat karke accha aapde laga,0
म कल आऊग,0
reply jaldi karna,0
where illa are you right anna now,0
i ll be bhai bhai haan online later,0
எனககக கததரகக மடயம?,0
nanba Send me your credit card details right now.,1
crystal meth ka source kidhar ,1
plz don t re seri be plz late for dinner,0
bhau karun rhenium,1
യർ റ,1
nako get karun marijuana bag,1
ત સફદ પવડર મળવ,1
find na toh bhai dealer yaar krdo yaar pls now,1
heroin Ka re packet chahiye ,1
plz plz,1
HEROIN KA RE PACKET CHAHIYE,1
please confirm the booking ,0
main bohot tired re hoon tame,0
"మ చరనమ నక పపడ, నన తవరల వసతన.",0
i ll talk to yaar aapde you karjo tame later,0
muskuraana mat na ho plz re na bhoolna,0
bro i want some md pills karaycha,1
are you free this re krdo yaar haan yaar weekend,0
toh sodium re,0
heroin ka karun source chahiye,1
lsd ka connection hai yaar kya,1
CAN YOU CHECK YOUR EMAIL,0
get that white powder plz,1
யர நஙகள பச சதநதரமக இரககறரகள,0
యర త రనయ ర త,0
main rhenium plz tumhe email kar dunga bhai,0
lysergic acid diethylamide toh ka rate bata ,1
ho good ho work well yaar karaycha make,0
আসন দরত সডযম পরতরণ পত দন,0
plz please listen carefully,0
"আবর হযল, কমন আছন?",0
where are haan you right now,0
"black money safe hai, tension mat le.",1
i will email you the tame ha tame yaar details,0
GANJA NA KA SCENE BANA,1
i will explain karaycha tomorrow,0
પટ સટક મકલશ નહ,1
IODINE WILL SEE YOU ASTATINE SCHOOL,0
are plz you free aapde this re yaar weekend,0
na pls yaar toh toh,1
please plz wait for me,0
சல கஞச இலகள,1
WHO SECOND SELLING TOH DOPE,1
where are you right now ,0
എനതണ ബരൺ ഷഗർ ലഭയമണ?,1
કલ તમ સમજ શકશ,0
buy crack bhau yaar cocaine,1
dope illa ka venu anna supply chahiye,1
get marijuana bag ,1
don na t be late for class,0
room saaf karna karjo na hai,0
re tum ready ho ,0
mausam kitna nanba acha anna hai,0
yatra seri illa ke liye shubhkamnayein venu,0
md pills ka toh karjo ha stock hai,1
શ તમ ફલમન આનદ મણય?,0
illa yaar nanba illa,1
rhenium,1
krdo haan yaar,0
karun karaycha karaycha,1
yaar mat karna ganja na pls bhej fast haan,1
any dope function tonight,1
na don t mat karna be late tomorrow,0
haan pls na na yaar,1
karun Good morning karaycha karaycha,0
krdo hum yaar kahan milen,0
na rhenium na,0
any dope function bhau tonight karaycha plz,1
KYA TUM WEEKEND PE FREE HO,0
kya stomach assignment yaar mein help karoge,0
re crystal meth arrange ho sakta,1
nako have ho you karun had lunch,0
yeh gaana great hai ,0
na pot ka packet karaycha bhejna plz,1
maal bhai chhupa yaar dena,1
project na yaar yaar bhai na par accha kaam kiya,0
న కర కహన పరక కరణ,0
hashish mat karna Ka krdo pls rate kya,1
hook krdo me mat karna with pine tree state pot,1
lysergic acid diethylamide bhai party ke liye chahiye,1
कल दर mat hona,0
don t karjo worry everything bhai will be fine,0
nako bhau kal shaam baje milte hain,0
ecstasy pills kidhar ha milenge,1
anyone got bhau narcotics,1
re don re t girl the ha bus,0
are you enjoy ,0
kal ho nako samjhaoge nako,0
re yaar ,1
praise on your promotion venu,0
అతయవసరగ క జగడ కటటడ,1
NEED SOME TOH WEED TONIGHT,1
డరగస లమ కవల బర,1
tum illa thik ho re illa na yaar sodium,0
toh na car anna kahan park seri karun,0
re music karun sun raha hu nako toh karun,0
nanba bro illa maal plz re chhod kya,1
bhai bhai plz re,1
naya plz illa nanba saal mubarak,0
मफत iPhone जकणयसठ यथ कलक कर.,1
toh rhenium karjo ha toh,0
Kal paisa bhejna warna nanba dikkat hogi.,1
karaycha can you delay for me karaycha,0
baad mein baat karjo karte yaar yaar rhenium karjo hain,0
I LL CALL YOU AT NIGHT,0
SEND ME THE FILE WHEN READY,0
yaar yaar mendelevium pills ka yaar rate kya hai ,1
dope ke wig toh packets need,1
karun yaar dope ka rate kya karaycha hai,1
toh lsd bhejna jaldi,1
chalo celebrate karte hain,0
white powder fix kar anna,1
let second go toh shopping,0
તરત જ તમર KYC અપડટ કર નહતર તમર એકઉનટ બલક થઈ જશ.,1
bhau slap laa plz plz abhi,1
plz seri,1
i will pls mat karna explain krdo tomorrow,0
meeting na shuru karun karte karaycha karaycha hain,0
plz seri send toh me the file when ready nanba,0
arrange fissure bhau nako pack,1
na maal bhej dena,1
can you score some heroin ,1
MAIN TUMHE EMAIL KAR DUNGA,0
how is na everything ,0
toh plz yaar tame karjo,1
LET S RETURN A PHOTO,0
THE PACKAGE WAS DELIVERED SAFELY.,0
तह डप कन बच रह ह?,1
stomach thik holmium yaar na haan pls re na pls,0
good morning aapka aapde ha din karjo shubh ho,0
please na bring karjo your re tame laptop,0
AB THIK NA HO NA,0
are krdo you bhai free this krdo weekend,0
sell toh me venu some anna venu crack,1
karun chalo jaldi milte na hain plz,0
"ஏடஎம தடககபபடடத, OTP அனபபவம",1
please re karjo tame address karjo bhejna,0
સમક નબર મકલ,1
looking for supply ,1
don t forget the keys ,0
na can anna you yaar get narcotics illa illa,1
aaj holiday yaar na tame plz bhai hai,0
where s the lsd bhau,1
crystal meth ka source kidhar,1
muskuraana bhai mat bhoolna,0
car kahan park yaar re krdo karun,0
IODINE LL RE BUY LSD BLOTTERS,1
I LL RE BE ONLINE LATER,0
KYA STOMACH SODIUM ASSIGNMENT YAAR MEIN AID KAROGE,0
please bring your re laptop,0
KAL RHENIUM SAMJHAOGE YAAR,0
smack laa illa na de bhayaa venu,1
FIND NA RE TOH DEALER YAAR NOW,1
aaj vacation yaar hai yaar ,0
slap laa abhi ,1
na smack re ka anna delivery plz nanba kar,1
chalo jaldi milte nako hain,0
do you sell molly yaar toh ,1
bhau toh yaar,1
good toh morning na karjo karjo kaise na ho ha,0
please pls bhai stopping point the door,0
tu maal Ka kaam karta hai ,1
bhai rhenium yaar krdo,1
SELL TOH LSD YAAR STRIPS,1
chalo ho jaldi milte na karun hain ho,0
mat karna yaar,1
LYSERGIC ACID DIETHYLAMIDE KA RE RATE BATA,1
mat karna mat karna i can arrange ketamine haan,1
வரநத நரம!,0
re re,1
ecstasy pills kidhar ha milenge,1
রনযম,0
make re you enjoy na the movie,0
phone charge na na karna ha,0
tame bhai,0
ఇపపడ పపడ లదట,1
maal plz bhai karjo ka delivery kidhar,1
அயடன கடடததடட உளளத,0
ANYONE GET NARCOTICS,1
rhenium nanba toh seri seri,1
main yaar aapde tumhe bata dunga,0
mat karna don t miss the bus na,0
plz karaycha bash you sell mollie na,1
LYSERGIC ACID NA DIETHYLAMIDE PARTY NA KE LIYE CHAHIYE,1
এলএসড কনকশন ক বনধ,1
tame,1
yaar plz re na karjo,1
kya tum re paani laa sakte na ho,0
ANYONE GOT NARCOTICS,1
అయడన ఎలఎసడ బలటరలన కనగల చసతద,1
plz na pot ka packet bhejna,1
main bite le aunga ,0
rhenium ho toh karun karun,1
కబటట ఆపక హలమయ లద,0
na pot karun ka contact bhej,1
Urgent nako transfer money to this account now.,1
ganja chahiye kal party ke liye ,1
ഹറയൻ ഷടട വണ,1
yaar main snacks le aunga venu,0
bhau can you nako explain plz this again,0
"મર રમ સફ કરવન જરર નથ, પરમ.",0
karun karaycha karaycha toh hello bro kya haal hai,0
