text,label
Let's meet tomorrow at the park.,0
samay kya hua toh hai,0
subah rhenium call karna 😂,0
where s the lsd 😢 🤔,1
re 🍄🍷 🤔 🤔,1
lsd ka connection hai yaar kya 😢,1
work ke liye all the best 😎,0
subah call re yaar karna 🔥,0
i can buy cannabis easily 😎,1
sell some acid,1
order weed online,1
project par accha kaam kiya 😢 🤔,0
yaar khush raho,0
ketamine ka packet hai kya,1
kal samjhaoge 🤔 😂,0
🚬🌿🍄,1
aaj thoda thak gaya 😴,0
✉️📩📤📥,0
talk karne ke liye free ho 😍,0
lsd re ka connection yaar hai kya,1
i ll call you at night,0
💊 🍷 😂,1
bus aa toh na gaya 🚌 😂 😍,0
chalo walk pe chalte hain,0
yaar where are you right now 😎 😍,0
tum thik ho re toh na yaar sodium 😢,0
do na you deal in coke,1
"Drugs ka scene set hai, location bhej.",1
"Police check hoga kal, sab chhupa dena.",1
kya re coke milega tujhe 😍,1
yaar re 💊🚬🍾 😂 🤔,1
Chara kidhar milega,1
"ATM ⚠️ blocked, send OTP 🔑",1
🥴💉,1
🎨🖌️🖍️,0
toh kal cricket practice hai 🏏💯,0
🍷💉🌿 re 🔥 😢,1
🚬💨💨 🔥,1
⛺🏟️🎡🎢 😍,0
re doctor ko call karna 😂,0
💊 🌿,1
Kal paisa bhejna warna dikkat hogi.,1
lsd ka connection hai kya,1
smack laa de bhayaa 😎,1
Happy birthday 🥳🎂🎁,0
smack toh ka rate kya hai 😍 na 🤔,1
😎🤓🧐 🔥 🔥,0
re na 💉🌌,1
kal raat na coke chahiye 😎,1
don t forget to eat,0
dope ke package chahiye 😍,1
yaar dealer call Maine 😍 😎 😍,1
ganja ka scene re bana 💯,1
buying drugs cheap,1
baad mein baat karte yaar yaar rhenium toh hain 🔥,0
yaar rhenium 💊🚬🍾 🔥 💯,1
🍺😵 😎,1
kal 🫡 raat coke 👻 😎 tea ✌️ chahiye,1
i na ll buy lsd blotters,1
🍾💉,1
💊💉🚬🍷,1
na sell pot tabs 💯 😎,1
aaj main late aaunga 🤔,0
kya toh tumne khana Khaya 🔥,0
party re ke liye drugs chahiye,1
aapka din accha holmium,0
toh yaar 🍄😈 💯 💯,1
cannabis ka packet bhejna 😂,1
main na contact karunga later,0
rhenium looking for suppliers toh of pills 🔥,1
main tumhe later text karunga,0
trader around station,1
"Drugs ka scene set hai, location bhej.",1
don t na forget to log out,0
lysergic acid diethylamide bhejna jaldi re 🔥,1
na want re drugs bro 🤔 yaar 😂,1
good morning 🌞 kaise ho,0
hook me up with some grass 🔥,1
dealer get material 😂 😢,1
can we reschedule the meeting 🤔,0
good morning my friend 😎,0
💊🥃 toh yaar 😎,1
train late hai 🚆😓 😂,0
party re ke liye drug chahiye,1
yaar 💊💊🍷 💯,1
acid strips laa dena,1
andar wait karna,0
🤪🚬 😎,1
send me the payment details 😍,0
need powder fast 😂 😢 💯,1
Mummy ne bola ghar jaldi aaja.,0
give me some dope tonight 💯,1
😢 bro re maal chhod kya,1
i can arrange ketamine 💯,1
🌀🍄 😎,1
cannabis ka packet bhejna 🤔,1
🍄🌌 💯,1
rhenium 🐆🐅🐃 💯,0
Bhai kal cricket match khelenge.,0
can you tell me the time 🔥,0
can you score yaar some heroin 😢,1
dawa Lena,0
re doctor ko call karna 😂 😍 🤔,0
thoda maal fix karwa 🔥,1
udasi mat lena,0
let na s have coffee tomorrow,0
🙊🐒🦍,0
kal 🫡 raat coke 👻 😎 tea ✌️ chahiye 😢,1
are you fine now,0
🍄🔥 sodium 🔥,1
🙏🔥💯,0
hook me up toh na with ecstasy,1
supply lsd quietly 😢,1
kal lsd check toh lupus erythematosus aana,1
🤡 bruh moment need more 🤩 powder,1
lsd strips yaar ka jugad hai 😢,1
🚬🍄 🤔,1
how long will it take 😍,0
"Police check hoga kal, sab chhupa dena.",1
🥌⛳🏹🎯 🤔,0
kya tumhe movie acchi lagi 😂,0
🍄💊💉,1
re 💉😈,1
trader got na stuff,1
lsd Ka connection yaar hai yaar kya,1
baad mein baat karte yaar hain 🤔,0
smack laa de bhai 😎 🤔,1
pot ka na yaar scene banwa 😎,1
na 🥛🍼🧉🍺,0
yaar bus aa toh toh na gaya 🚌 😂,0
molly bhejna jaldi,1
re 🌿🍺💨,1
re 🔮🍄,1
kya tum re online ho,0
toh sell me yaar ganja cheap 😂,1
🍷💉🌿 🔥 😢,1
i re ll yaar call you soon 🤔,0
re crystal meth arrange ho sakta,1
hum kahan milen 😎 re 😍 😢,0
fume need to smoke joint,1
project na par na accha kaam kiya,0
🔥🚬 💯,1
na 🚬💊 🔥,1
please wait for me 🔥,0
please wait inside,0
Send me your credit card details right now.,1
🎻🪕🎶🎵 yaar 🤔,0
🌿💊💨 🤔 😎 🤔,1
table clean and jerk karna,0
"Kal ka maal ready hai, cash only.",1
toh yaar order weed on-line 😂,1
yaar 🌿💊💨 🤔,1
md pills ke package bhejna 😂,1
toh main ticket le lunga,0
re ✉️📩📤📥 😂 😎,0
rhenium thank you for re your kindness 😎 😎 😎 re 🤔,0
yaar main snacks le aunga,0
good night ache se sona,0
kal lsd tabs le aana,1
re looking for suppliers toh of pills,1
🍄🚬💉 😂 😂,1
bring cannabis resin,1
"Kal party hai, full setup karna.",0
Update your KYC immediately or your account will be blocked.,1
photo edit kar di kya ✨ 💯,0
sell dope tabs 💯 😎 😂,1
Urgent: transfer money to this account now.,1
baad mein baat karte re hain,0
any re salty 🔥 🤞 👐 coke 💯 powder 🤟,1
bus aa toh gaya 🚌,0
sell dope tabs,1
baad mein baat karte yaar hain,0
re kya coke milega toh tujhe 🔥,1
na 💉🔥 😂,1
re toh 💉🍄 💯 😢,1
re toh 💉🍄 💯 🤔,1
yaar 🎠⛲🎪🎭,0
good morning have a great day,0
yaar 🌿🔥💊 🔥,1
ecstasy ka supplier kidhar,1
yaar 🛁🚽🪠,0
buy ecstasy tablets,1
got molly dealer,1
heroin ke contacts bhejna 💯,1
where can i discovery smack,1
md pill Ka stock hai 🔥,1
🏓🏸🥅🏒 🔥 🔥,0
Aaj movie dekhne chalte hain.,0
lysergic acid diethylamide ka re rate bata,1
kya coke milega tujhe,1
let second observe na together,0
na yaar 🌿🚬💊,1
udasi na mat Lena,0
na i toh will bring snacks,0
get anything stronger toh 😍,1
na got marijuana bag,1
payment yaar details bhejna,0
🥴🚬 re na 😂,1
crystal crank toh dealer ka number,1
good luck with your interview,0
please confirm the booking 😢,0
re 🚬🍷💊 🔥 🔥,1
Let's meet tomorrow at the park.,0
🚬🍷 🔥,1
don t be late for dinner 💯 🔥 na 😍,0
Mummy ne bola ghar jaldi aaja.,0
🏠🏡🏘️ 😂,0
na pot chahiye aaj hi,1
yaar ecstasy pills kidhar milenge 😍,1
dhyan selenium sunna,0
dope Ka rate kya hai,1
ketamine ka packet hai kya 🔥,1
dealer got stuff,1
smack ka number bhej,1
maal on-line milta hai kya,1
don thymine worry everything will na be fine 🤔,0
pot ka na scene banwa,1
yaar na kal mast yaar maza aaya 🤩,0
kal samjhaoge 🤔,0
send me the file when ready,0
smack chahiye jaldi,1
dealer number please,1
udasi na mat lena 😎,0
na re 🥴🚬 😂,1
hook me with pine tree state pot,1
where second the re hashish bro 🤔,1
aaj main toh late aaunga 😢,0
please call me when you are free 😢,0
kal chai pe milte yaar hain,0
thanks na for your kindness,0
i will email you the yaar details,0
main rhenium tumhe email kar dunga,0
sodium 💉 🍺,1
khush raho re 🔥,0
re privation na some ganja leaves,1
buy narcotics cheap 😎,1
iodine can buy cannabis easily,1
subah call re yaar karna,0
Kal paisa bhejna warna dikkat hogi.,1
dealer kidhar yaar milega,1
i ll yaar call you soon,0
re toh 💉🍄 💯,1
don t forget to call mom,0
na maal bhej dena,1
Click here to win a free iPhone 🎁.,1
charger lana please,0
bus aa toh na gaya 🚌 😂,0
can you send me toh the project report 🤔,0
🥴🚬 re 😂 😍,1
tum thik ho re na 😢 😢,0
re 🚬💉🍷 😍,1
appointment mat bhoolna 🔥,0
molly bhejna jaldi 😍,1
na where are you right now,0
re 💉🚬,1
🌿💊💨 yaar 🤔 😂,1
doctor ko call karna,0
i ll be there yaar in minutes,0
any slap available,1
💉💀 yaar na na 🔥,1
don t forget re the keys 😢,0
mummy bula yaar rahi hai 😅,0
re 🍷🍄💊,1
💊🍺,1
🍺🚬🍄 😍,1
College ka project submit karna hai.,0
ganja Ka scene yaar bana 💯 💯 💯,1
📱💻🖥️⌨️ 💯 😂,0
subah call karna 😂,0
💀💉 😂 sodium 😢,1
🥃💊 😂,1
Bhai urgent maal chahiye kal tak de.,1
find na toh dealer yaar yaar now 😎,1
ganja cheap milta hai kya,1
rhenium 🍄🌀 toh 😎,1
yaar 🍄💉💊 🔥,1
toh 🥗🍲🍜🍝,0
please articulation us soon,0
🚬💨 😂,1
🥝🍑🍐🍒,0
let re s take a toh photo 😂,0
🚬💉💊,1
"Dinner is ready, come fast.",0
coke ka dealer kidhar,1
tomorrow cap 🫡 raat coke 😏 🤤 need 😌 😎 😍,1
re 🍄💊🔥,1
toh mendelevium pills ka rate kya hai 😍 😂,1
toh 💉🔥,1
"Tu address bhej de, main aata hoon.",0
sodium 🍇🍓🍍🥭,0
toh ketamine laa paayega,1
ganja yaar bhej fast 🔥,1
yaar 🍄😈 💯 💯 🔥,1
na good night everyone,0
"Dinner is ready, come fast.",0
🐂🐄🐪🐫 🔥,0
dealer ka yaar number bhej de,1
"Tu address bhej de, main aata hoon.",0
bus aa toh na gaya 🚌 😂 😢,0
🎤🎧🎼🎹 🤔 sodium 🔥,0
yaar 🚜🛺🚲🛵 😂,0
searching for heroin seek seller,1
bus toh miss mat karna,0
subah re call karna 🔥,0
kya tum paani laa sakte na ho,0
kya stomach na assignment yaar mein aid karoge,0
main re raste mein hoon,0
re toh toh 🦤🦩🦢 😎,0
please charge your phone,0
get re anything stronger,1
kya toh rhenium tumne khana khaya,0
🍣🍤🍱🥟,0
find narcotics rhenium guy,1
Send me your credit card details right now.,1
toh 🍺🚬🍄,1
did you enjoy na the movie,0
"Police check hoga kal, sab chhupa dena.",1
na trader ka contact bhejna,1
bus aa toh gaya 🚌 😂 🤔,0
ghar pahunch ke call karna 😢,0
hook me up with ecstasy,1
got toh molly yaar dealer,1
i will see you astatine school,0
mummy na bula rahi hai 😅,0
hook me up na with ecstasy,1
🤢 na drip ecstasy bhej now,1
buy narcotics cheap 😎 😎,1
Send me your credit card details right now.,1
🍄💀,1
The package was delivered safely.,0
tum thik ho na,0
i ll re buy lsd blotters,1
kal lysergic acid diethylamide check lupus yaar na erythematosus aana,1
😵🚬 😍,1
🖤🤍🤎,0
na main tumhare ghar aaunga,0
hello how are you,0
searching for heroin seller 💯,1
🌀🍄,1
i missed your call,0
aaj main late aaunga,0
i re ll call you at night,0
⚽🏀🏈⚾ 😂 😢 🔥 💯,0
na who second selling dope 😂,1
toh hello bro 😃 kya haal hai,0
brown yaar sugar flex re 🫠 re available 🤲 hai 😌 ✨ 🤞 kya 😎,1
na find dealer yaar na now 🔥 re 💯,1
find dealer yaar now 😎,1
happy new year 💯,0
cannabis ka packet bhejna 😂 🔥,1
iodine enjoyed talking to you 🔥,0
email check kar sakte ho,0
sodium toh 😵‍💫💊 😢,1
tum thik ho re sodium 😢,0
yaar 💉😶‍🌫️ 😍,1
🍄💭 🤔,1
naya saal mubarak 😢,0
jaldi aana,0
please delay re outside 😢,0
🚬🍄 yaar 🤔 re 🔥,1
naya saal mubarak,0
toh sodium 🕯️🪔🧯,0
nice dress 👗👌 😍,0
na na 🏥🏦🏨🏪,0
🍄💉💊 🔥,1
i will bring na snacks 😢,0
send toh me the toh yaar file when ready,0
🐸🐵🙈🙉,0
search for re heroin seek seller,1
sodium toh 😵‍💫💊,1
Boss asked for the report right now.,0
anyone got molly,1
🎠⛲🎪🎭,0
na yaar buying yaar crystal yaar meth tonight,1
kal raat coke chahiye 😂,1
brown sugar ka yaar jugad hai kya,1
buy ecstasy tablets 💯 😂,1
i ll talk to you later,0
i yaar will explain tomorrow 🔥,0
any yaar molly event 😢,1
find toh dealer yaar now 😍,1
📝📖📚📒 😢,0
dope ka connection chahiye,1
give me some dope tonight,1
re dope dealer na kidhar hai,1
smack packet ready na hai kya 🔥,1
yaar 🍄😈,1
toh 💊💊🍷,1
toh na yaar ⌚📱☎️📞 🔥,0
kya stomach assignment mein help karoge 🔥,0
cricket dekh rahe ho kya 🏏,0
are you free to talk,0
yaar dealer around toh station,1
🌿💉,1
iodine can arrange ketamine sodium 💯 😎,1
College ka project submit karna hai.,0
subah call na karna 😂 😎,0
College ka project submit karna hai.,0
please call me back 😎,0
i toh can arrange toh ketamine na 💯,1
thanks for your help yesterday,0
🌿💊💨 na yaar 🤔,1
don t miss the bus 🤔,0
na find dealer yaar now 🔥 toh 💯,1
sell marijuana oil 🤔,1
re 🌿🍺💨 🤔 🤔,1
🍄💉💊 🔥 😎,1
hum kahan ja rahe hain,0
sell me yaar ganja cheap,1
🍫🍬🍭🍮,0
yaar 🚜🛺🚲🛵,0
abhi stomach kahan ho 🤔,0
dealer got material 😂 😢,1
marijuana dealer around 😍,1
tu re toh thik ho na,0
khush raho,0
good occupation na on the project 😢,0
re got that white powder 😢,1
i will contact you later 😍,0
"Police check hoga kal, sab chhupa dena.",1
find heroin supply 💯 🤔 🤔,1
hash ka stock chahiye,1
aaj thoda thak gaya 😴 🤔,0
The package was delivered safely.,0
thanks for your kindness,0
🌿💨 na rhenium 🤔,1
i will see you at school 😢,0
white powder arrange karna hai,1
re 🦅🦉🦇 😍,0
i can arrange ketamine na 💯,1
can you check your email,0
need drug stuff 😍,1
kya tumne kaam complete kiya,0
toh ⚽🏀🏈⚾ 😢,0
need to smoke joint,1
muskuraana mat na re na bhoolna,0
😢 dope ke wig 🫠 😌 packets need,1
coke ka packet coke bhejna 😎,1
md pills bhejna fast 🔥,1
brown sugar laa sakta hai kya 😎,1
"Tu address bhej de, main aata hoon.",0
i ll re yaar buy lsd blotters,1
train late hai 🚆😓 🤔,0
bargain powder cheap 😎,1
marijuana chahiye kal party ke toh liye 🔥 💯,1
thank you for re your kindness 😎 😎 😎 😂,0
toh thoda rest lena chahiye 🛏️ 😍,0
i ll na bring the weed,1
smack ka source chahiye,1
"Congratulations! You have won 5 crore rupees, claim now at http://freeprize.com.",1
yaar 💉🔥,1
mendelevium pills ka yaar rate kya hai,1
i will message you later 😎 😍,0
cricket dekh rahe toh ho kya 🏏 😍,0
yaar 💊 🚬,1
call me when you are yaar free 😎,0
na find dealer yaar na now 🔥 💯 😂 😍,1
toh gift pasand aaya,0
need yaar to smoke yaar yaar joint,1
⛅🌧️🌦️🌩️,0
bash you sell toh mollie na 😢,1
💉🥴,1
yaar re re 📝📖📚📒,0
toh re 🍣🍤🍱🥟,0
The package was delivered safely.,0
don t forget to call na ma,0
please open the re window,0
kal lsd tabs toh lupus erythematosus aana 😎,1
coke ka packet coke toh bhejna 😎,1
i will email you the details,0
🍄🍷,1
can we reschedule yaar the meeting 😍,0
sodium re 💊💉,1
iodine ll re buy lsd blotters,1
chalo jaldi milte hain 🤔 🔥,0
want rhenium drugs bro,1
sell narcotic,1
sell me yaar ganja cheap 💯 🔥,1
get anything stronger 😍,1
train toh late hai toh 🚆😓 😂,0
kya toh re tumne khana khaya,0
muskuraana mat na re na bhoolna 🤔,0
🌿🍄 🤔,1
Kal paisa bhejna warna dikkat hogi.,1
how beryllium everything 🤔,0
i appreciate your efforts 🤔,0
tum re na thik ho re na 😢 😢 😂,0
Call me back as soon as you see this.,0
laptop hang ho gaya 💻😤,0
🌬️🚬 🔥,1
photo edit kar di kya ✨ 😍,0
can you check the document,0
🏠🏡🏘️ re 🤔,0
arrange crack pack 😎,1
na find trader yaar now 🔥 🤔,1
Aaj movie dekhne chalte hain.,0
Send me your OTP immediately.,1
lysergic acid diethylamide toh ka rate bata,1
buying crystal meth tonight,1
toh order weed online 😂,1
hello bro 😃 kya haal hai,0
molly ka jugad kar 😍,1
chalo jaldi milte na hain 😎,0
mendelevium pills ke packets bhejna,1
bro maal chhod kya,1
message forward karna 💯,0
re ⚖️🧰🪚 😍,0
any dope party tonight 🔥,1
💉🚬 💯,1
let s toh go toh shopping 🔥,0
😢 bro rhenium maal chhod kya,1
phir se samjha yaar sakte holmium 😢,0
"Tu address bhej de, main aata hoon.",0
shopping chalein,0
re kya tumne kaam complete kiya,0
na get that white powder,1
sodium want re drugs bro 🤔,1
🌿🔥 😢,1
🍄🚬💉,1
⛺🏟️🎡🎢,0
don re t forget the keys,0
diacetylmorphine ka packet bhej,1
window re kholna,0
kal re samjhaunga,0
Bhai kal cricket match khelenge.,0
Let's meet tomorrow at the park.,0
na find dealer yaar now 🔥,1
yaar are you free to talk,0
any white stuff toh left,1
🦜🦢🦩,0
marijuana fix karwa 🤔,1
let s have coffee tomorrow 🔥,0
maal ka delivery kidhar 😂 😍 😎,1
yaar 🦙🦒🐘🦏,0
Click here to win a free iPhone 🎁.,1
are you online yaar 🔥,0
project par accha kaam kiya 😢,0
ganja ka source kidhar hai 🔥,1
toh sodium 🕯️🪔🧯 re 😍,0
Update your KYC immediately or your account will be blocked.,1
rhenium 🍄🌀,1
find na heroin supply re 💯,1
need supply of marijuana,1
crystal meth arrange ho toh sakta,1
"Black money safe hai, tension mat le.",1
good morning my friend,0
kya tum paani laa sakte na holmium,0
white powder fix kar 😢,1
kya re busyness meeting reschedule karein,0
booking confirm toh na karna 😂,0
⚖️🧰🪚 😍,0
na find dealer yaar na now 🔥 💯,1
main photo bhej dunga,0
na sell dope tabs 💯 😎 😂,1
maal online milta hai kya 😢,1
hashish yaar Ka rate kya 🔥,1
"Kal ka maal ready hai, cash only.",1
project par accha kaam kiya 😂,0
support ke liye shukriya toh 😂 😢 💯,0
Mummy ne bola ghar jaldi aaja.,0
where s the hashish bro 😂 😂,1
molly bhejna jaldi 😎,1
need powder fast 😂 😢,1
sell na ganja yaar fast,1
College ka project submit karna hai.,0
re doctor ko call karna 😂 😍,0
want drugs deprivation bro,1
don t be late for dinner,0
ganja on-line order hota hai kya,1
🎤🎧🎼🎹 🤔 🔥 😢,0
i will email you the yaar details 😂,0
pot yaar laa ke dega,1
buying drugs yaar bulk,1
📱💻🖥️⌨️,0
aaj main late aaunga 😢,0
yaar 💊🥃 re 😎 🔥 😢,1
kal shaam baje milte hain 💯,0
bring ecstasy check,1
smack flexin laa de yaar bro 😁 😎,1
Click here to win a free iPhone 🎁.,1
toh 🦤🦩🦢,0
i will be late today,0
🍄🔥 re 🔥,1
📨📧💌 😂,0
rhenium please mujhe yaad na dilana 💯 😂,0
are you at home rhenium yaar 🤔,0
yaar bus aa toh na gaya 🚌 😂,0
"Kal ka maal ready hai, cash only.",1
thank you for rhenium your kindness 😎 😎 😎,0
kya tum office party mein aa rahe ho,0
🎉🍕🍻 party kal!,0
toh maal ka re delivery kidhar 😂 😢,1
phir se samjha yaar na sakte holmium,0
toh yaar station pe milte na hain 😢,0
please help me with toh this 🤔,0
Call me back as soon as you see this.,0
hope you are feeling better,0
any drugs available near,1
🚬🌿,1
toh message forward karna 🤔,0
main about pahunch gaya hoon 🔥,0
let re s go shopping,0
heroin ka packet bhej,1
how sodium na is your family,0
sell re ganja fast,1
na 🐌🐞🐜 😢,0
find trader yaar now 🔥,1
jaldi re aana 🤔,0
College ka project submit karna hai.,0
can you aid me with this assignment 😂,0
muskuraana mat re na bhoolna,0
🔒🔑🗝️ re 😍,0
smack laa de bhayaa 😎 🔥,1
"Congratulations! You have won 50,000 rupees, claim now at http://bit.ly/claim.",1
how be everything 🤔,0
baad mein baat karte yaar yaar re hain 🔥,0
give me yaar methamphetamine yaar toh yaar powder 😂,1
chalo pani puri khane 🌮🤤 🤔,0
bring ecstasy tabs 😍 😂 😍,1
can you get narcotics 🔥,1
call me in na the morning,0
answer karna yaar mat bhoolna,0
need powder fast 😂 na 😢,1
rhenium doctor ko call karna 🤔,0
Send me your credit card details right now.,1
marijuana ka source kidhar hai,1
dhyaan rakhna aur safe rehna,0
"Drugs ka scene set hai, location bhej.",1
iodine enjoyed talking to you,0
i yaar can buy toh cannabis easily,1
toh 🦅🦉🦇,0
yaar 🍄🍺,1
Movie tickets are booked for tomorrow.,0
got drugs tonight,1
rich person a nice day 🤔,0
ganja laa de fast,1
brand you enjoy the movie,0
🐺🐗🐴 💯,0
"Kal ka maal ready hai, cash only.",1
message late reply hua sorry toh 🙏,0
toh ecstasy Ka jugad hai 😍,1
can you get me cocaine,1
baad mein baat karte yaar yaar re hain,0
sell me some meth please,1
🏠🏡🏘️ 🤔 😍 🔥,0
toh rhenium 🍣🍤🍱🥟 toh 😎,0
dog kitna cute hai 🐶😍 😂,0
any contacts for lsd 🔥,1
md pills bhejna fast 😢,1
na find dealer yaar na now 🔥 💯 😂 🤔,1
tum thik ho rhenium sodium 😢,0
lsd bhejna re jaldi 🤔,1
need supply of marijuana 😍,1
Mummy ne bola ghar jaldi aaja.,0
kal re samjhaunga 🔥,0
"Tu address bhej de, main aata hoon.",0
how be everything 😍 🤔,0
smack re ka delivery kar 🔥,1
don t forget to smile,0
i ll na bring the weed 🤔,1
nice dress toh 👗👌 😍,0
tomorrow cap 🫡 raat coke 😏 🤤 need 😌 😎,1
na searching for heroin seller,1
re school re mein milte hain,0
chalo jaldi na re milte hain 🔥,0
dope dealer na kidhar hai 🤔,1
kal late mat hona 😎,0
💊😈,1
rhenium looking for suppliers toh of pills,1
re don thymine miss the bus 😢 😢,0
bro hoard na kidhar hai 💯,1
sodium re na 💊💉,1
anyone got pot 😢 🤔,1
Urgent: transfer money to this account now.,1
dhyan se Sunnah,0
thanks for your support,0
got yaar yaar drug drugs tonight,1
yaar rhenium 📝📖📚📒,0
🏠🏡🏘️ 🤔 😍,0
where should we meet 🔥,0
"Kal party hai, full setup karna.",0
i na yaar missed your call 😂,0
are you at home yaar 🤔,0
🚬🍷💊 😎,1
how is the weather,0
toh order ✨ 🤤 🤞 drugs from dark 😜 web,1
how is everything 🤔,0
Urgent: transfer money to this account now.,1
🤯💊 😂,1
Send 💰 now or else 🔫,1
please fillet point the door,0
i ll pay cash for yaar weed,1
re 🚬🍷💊 😎,1
dealer ka contact toh bhejna 🔥,1
please send me the address,0
toh find bargainer now,1
tum kahan baithe ho 😂,0
re 🌋🏞️🌅🌄,0
who s got yaar the stash,1
light toh chali gayi 💡😑,0
namaskar ummid hai sab thik hoga,0
got marijuana bag 😍,1
anyone toh yaar get molly,1
🌿🚬💊 😂,1
reply na yaar karna yaar mat bhoolna 😢,0
lysergic acid diethylamide party na ke liye chahiye 🔥,1
🍄💊💉 😢,1
Lashkar-e-Taiba s na go toh shopping 🔥,0
toh sell dope check 🔥,1
💉 🍺 😎 💯,1
toh send me the payment details 😍,0
bring weed joints,1
Bhai kal cricket match khelenge.,0
get marijuana bag 😢,1
na yaar 🚜🛺🚲🛵,0
na rhenium na 🐻‍❄️🐨🐯,0
🍷🍄💊 😎,1
who s selling toh dope 💯,1
reply karna mat bhoolna,0
na any coke available 😢,1
need drug stuff,1
Boss asked for the report right now.,0
thoda pot toh yaar chahiye abhi,1
🥌⛳🏹🎯 😢,0
sell me some crack 😎,1
kal lsd tabs lupus yaar na erythematosus aana,1
please return your medicine,0
don thymine forget to log out 😂,0
cannabis resin laa,1
sell toh lsd strips 😍,1
✉️📩📤📥 😂,0
namaskar ummid hai sab thik hoga 💯,0
aaj main late aaunga re 😢,0
hope you re yaar are feeling better,0
tu thik ho re na 🤔,0
"Drugs ka scene set hai, location bhej.",1
aaj main late aaunga re 😢 🔥,0
kal lsd tabs le aana 😢,1
md pills ka toh stock hai 🔥,1
abhi tum kahan ho,0
na 📱💻🖥️⌨️,0
🍺 🌿 💨,1
i can arrange ketamine 💯 😂 😂,1
🌿💉 🔥 🤔,1
music na sun raha hu 🎶🎧 💯 😢 💯,0
na toh 😵‍💫💊 😢 💯 😍,1
toh buy narcotics yaar cheap 😢,1
dope ka beginning chahiye,1
white powder chahiye urgently,1
let second go toh shopping 🔥,0
need re cocaine re fast,1
arrange yaar some meth,1
molly bhejna jaldi 🔥,1
sell coke quietly,1
na 🚬🍷💊 😎 🤔,1
Aaj movie dekhne chalte hain.,0
yaar kya tum assignment yaar mein help karoge,0
party kab Delaware rahe ho 🥳🍻,0
Movie tickets are booked for tomorrow.,0
smack Ka source re chahiye,1
re 🎨🖌️🖍️,0
"Your account has been suspended, click here to restore access.",1
thoda remainder lena chahiye 🛏️ 😍,0
💊💊🚬 💯,1
iodine appreciate your efforts,0
let s take a photo 😍 😂,0
🥃💊 na 😢,1
any dope function tonight 🔥 😢 😢 🤔,1
toh station pe milte hain 😢 🔥,0
toh sodium maal bhej dena,1
toh re 🍣🍤🍱🥟 😎 toh 😍,0
"Police check hoga kal, sab chhupa dena.",1
re who s yaar toh selling dope,1
💉💉💊,1
🌿💨 sodium 🤔,1
😎 smack snatched 🤮 packet ready is 😂 kya 😆 😍,1
how na is your family,0
"Tu address bhej de, main aata hoon.",0
kal lsd tabs lupus erythematosus aana 😂,1
tu na maal Ka kaam karta hai,1
kal re samjhaoge 💯 🤔,0
🐻‍❄️🐨🐯 🔥,0
yaar toh homework mat re bhoolna 😎,0
re re smack Ka jugad urgently,1
"Black money safe hai, tension mat le.",1
lsd ka na connection hai kya 😂,1
discovery toh dealer yaar now 😍,1
music na sun toh raha hu 🎶🎧 💯 😢,0
🚬🍷💊 😎 😢,1
can you explain tomorrow,0
lsd strips yaar ka jugad hai,1
re 🍇🍓🍍🥭,0
toh busyness toh kahan milen 🔥 😍,0
please return your yaar medicine,0
Good morning 🌞✨,0
"Drugs ka scene set hai, location bhej.",1
toh re privation na some ganja leaves,1
Update your KYC immediately or your account will be blocked.,1
heroin Ka re packet chahiye,1
look forward to the weekend 😢,0
tumhara na call girl ho gaya,0
are you free to talk 😂 💯,0
are you online 🔥,0
🍻🥂🍷🍹 😍 🤔,0
where s yaar the lsd 😢 🤔,1
ready holmium nikalne ke liye,0
toh 🍣🍤🍱🥟,0
molly yaar chahiye pressing,1
main ticket le lunga,0
na don t be late tomorrow 😂 🤔,0
can you delay for me,0
"Kal party hai, full setup karna.",0
i can re sell you some weed cheap 😎 😂,1
i privation acid tabs,1
hello bro 😃 kya haal na hai,0
kal yaar coke fix chahiye,1
chalo toh ghar chalte hain,0
let s take a photo 😎,0
"Congratulations! You have won 1 lakh rupees, claim now at http://verify-now.net.",1
Update your KYC immediately or your account will be blocked.,1
🌿🍺💉,1
let s start the meeting,0
hash ka re stock chahiye 😂,1
toh dealer kidhar se milega,1
darwaza band na karna,0
who can sell na cocaine fast,1
toh na re 🥴🚬 😂,1
do you sell mollie 😢,1
"Police check hoga kal, sab chhupa dena.",1
toh subah call re yaar re karna,0
🌿💨 na 🤔,1
hash ka number bhejna 😎,1
ganja fix karwa 🔥,1
re 🥗🍲🍜🍝,0
don t forget to toh log out,0
Boss asked for the report right now.,0
bargain toh powder cheap,1
🤢 yaar drip ecstasy bhej now,1
kal lsd check toh lupus na erythematosus aana,1
💉💀 😍 😎,1
did you get my message,0
toh got lysergic acid diethylamide microdots 😍,1
Bhai urgent maal chahiye kal tak de.,1
🚬🍄 🤔 re 🔥,1
kal shaam baje milte hain 😍 🤔,0
💉💉💉,1
Kal paisa bhejna warna dikkat hogi.,1
find bargainer now,1
hash ke contacts bhej,1
project toh na par accha kaam kiya,0
toh ⚽🏀🏈⚾ 😂 😍,0
tu re thik ho na 😍,0
look forward toh to the weekend,0
toh maal ka delivery kidhar 😂 🤔,1
chalo jaldi na na milte hain,0
who second selling toh dope 😂,1
kal samjhaoge toh 💯,0
toh hum toh kahan milen,0
naya saal mubarak 🤔,0
thanks for inviting me,0
Urgent: transfer money to this account now.,1
kya tum paani laa sakte ho,0
